address,lon,lat
"32 Ghort na Mara, Seafield Road, Blackrock",0,0
"32 Oran Island, Oranmore",53.26135195,-8.9379278671799
"33 GLEANN ALAINN, BALLYGARVAN, CORK",51.822407,-8.4663975
"33 JOHN ST, WATERFORD",-27.6906986,153.1335771
"37 GRAHAMS COURT, MARLTON RD, WICKLOW",0,0
"38 Cowper Hall, Mount St. Annes, Milltown Avenue",0,0
"38 Railway Gardens, Station Road, Lismore",52.1340346,-7.9368337
"4 Fairview, Graignamanagh",0,0
"4 Glenbrook Meadows, Newtownmountkennedy",0,0
"4 RIVERCHAPEL AVE, RIVERCHAPEL WOOD, COURTOWN",0,0
"4 WILLIS PLACE, OLD YOUGHAL RD, CORK",0,0
"41 HUNTERS COURT, HUNTERSWOOD, BALLYCULLEN RD DUBLIN 24",0,0
"41 MEADOW WAY, KILKENNY, KILKENNY",52.6609701,-7.2482021
"42 cloncurry house, spencer dock",0,0
"42 FAIR ST HOUSE, DROGHEDA, LOUTH",53.7163195,-6.3541272
"48 Beverton Heights, Donabate",53.491860700000004,-6.1594950499999985
"5 REDWOOD, HOLLYSTOWN, DUBLIN 15",0,0
"53 Carrow Road, Drimnagh",0,0
"54 LISMORE, EARLSFORT, BLACKROCK",53.9624581,-6.386061399828575
"56 SANDYCOVE PHASE 1, BALLYMONEY, GOREY",0,0
"56 TARA CREA, KILTERAGH, DOORADOYLE",0,0
"58 MT TALLANT AVE, TERENURE, DUBLIN 6",53.31487454444444,-6.2871355
"6 ROSSLANDS, ROSCREA, TIPPERARY",52.9455055,-7.7942454
"6 VILLAGE VIEW, CLASHMORE, WATERFORD",0,0
"6 Winsley, Glasheen Road",0,0
"60 SLIABH RIOGA, LETTERAGH RD, GALWAY",0,0
"63 RAVENSWOOD, CREGG RD, CARRICK ON SUIR",0,0
"664 B BALLYCULLAN COTTAGES, BALLYCULLAN ROAD, TEMPLEOGUE",0,0
"68 Hanover Dock, Hanover Quay, Dublin 2",53.3443951,-6.237762050000001
"68 LIGHTHOUSE GATEWAY, EAST WALL ROAD, DUBLIN3",0,0
"7 AN TOR AONARACH, ROCKS RD, KINGSCOURT",0,0
"7 Mill Race View, Ballymote",54.085538150000005,-8.517023312512837
"7 SHILLELAGH MANOR, SHILLELAGH, WICKLOW",0,0
"70 The Waterways, Block D  Sallins, Naas",0,0
"70 WILLOW PARK, TULLOW RD, CARLOW",0,0
"71 WILLOW PARK, TULLOW RD, CARLOW",0,0
"72 WILLOW PARK, TULLOW RD, CARLOW",0,0
"74 URSULINE COURT, WATERFORD, WATERFORD",52.246871,-7.1163098
"75 WILLOW PARK, TULLOW RD, CARLOW",0,0
"8 DAWSON VILLAS, TIPPERARY TOWN, CO. TIPPERARY",0,0
"8 MillraceView, Ballymote",0,0
"8 OLIVER PLUNKETT SQ, MONKSTOWN FARM, MONKSTOWN",53.28367715,-6.151234639571379
"85 BELLEVUE HEIGHTS, NEW ROSS, WEXFORD",52.3876564,-6.948040758507853
"88 WILLOW PARK, TULLOW RD, CARLOW",0,0
"92 HIGHFIELD MANOR, MULLINS LANE, CARLOW",0,0
"93 Seafield Avenue, Cartron Point, Sligo",54.2801685,-8.4805589
"95 The Woods, Glounthane",51.93232265,-8.355144480039371
"Annagh, Ballykeeran, Athlone",0,0
"APPT 1 ST NESSANS CRT, DOORADOYLE, LIMERICK",0,0
"APT 134, WESTLAND SQ, SANDWITH ST DUBLIN 2",0,0
"APT 201, MARITANA GATE, CANADA ST",0,0
"APT 35, CASTLE LAWN, KILGOBBIN WOOD DUBLIN 18",0,0
"APT 60, KINGS COURT, PARNELL ST DUBLIN 1",0,0
"Apt. 16 Red Arches Close, The Coast Baldoyle",0,0
"AUGHACASLA COTTAGES, AUGHACASLA, CASTLEGREGORY",0,0
"B12 EDWARD COURT, EDWARD ST, TRALEE",0,0
"BALLINGARRY, GLENBROHANE, BALLYLANDERS",0,0
"BALLYCORKERY, BALLYNACARGY, MULLINGAR",0,0
"BALLYHEANE, CASTLEBAR, MAYO",53.7941741,-9.317358540586987
"COOLKERAGH, TULLAMORE, LISTOWEL",0,0
"CRACATINNI, LEABEG LANE, NEWCASTLE",0,0
"CRANNY LOWER, INVER, DONEGAL",0,0
"CROSS, ARDAGH, CO. LONGFORD",53.6634552,-7.6708763
"ELLISTOWN, BALLYBOUGHAL, DUBLIN",0,0
"Firies, Killarney, Co. Kerry",52.1630184,-9.5988126
"FLAT 1 TOP FLOOR, 6 MERRION SQUARE, DUBLIN 2",0,0
"GARTHY, CASTLETOWN GEOGHEGAN, CO WESTMEATH",0,0
"GLENOMENA LODGE, STILLORGAN RD, DUBLIN 4",0,0
"GORTLURKAUN, CRUSHEEN, CLARE",52.938786050000004,-8.920992933712576
"Gortnaskerry, Beaufort, Killarney",0,0
"H S E NORTHWEST, DOONBEG, BALLINODE",0,0
"JERPOINT CHURCH, THOMASTOWN, KILKENNY",52.509184250000004,-7.180451883041191
"KILTIPPER ROAD, OLD BAWN, TALLAGHT",53.2764974,-6.3561693
"LACCA EAST, BALLYDUFF, TRALEE",0,0
"LISSELTON, CO.KERRY",52.522359800000004,-9.539638301334206
"Lissurland Strand, Newcastlewest, Co. Limerick",0,0
"Main Street, Delvin",53.616447199999996,-7.102537251445405
"MAIN STREET, TYRELLPASS, CO WESTMEATH",0,0
"Maudlins, Trim",0,0
"MOUNTAIN VIEW, CURRAGHAVOC, MITCHELSTOWN",0,0
"OAKFIELD, GARRYVADDEN, ENNISCORTHY",0,0
"Shona Court, Main Street, Newtowncunningham",0,0
"Shona Court, Main Street, Newtowncunningham",0,0
"ST ANTHONYS, RATHGREEDAN, EDENDERRY",0,0
"ST MARYS RD, EDENDERRY, OFFALY",53.3464758,-7.204788649789963
"STONE LOFT, BARNHILL RD, DALKEY",0,0
"SWAN HOUSE, TOP ROAD, STRANDHILL",0,0
"THE CAPTAINS HOUSE, GARRYLETTER, BONANE",0,0
"THE CRAIGS, RAMELTON, CRAIGS",0,0
"the gables, luttrellstown, clonsilla",53.373889,-6.432222
"THE GLEN, DUNMORE EAST, CO WATERFORD",0,0
"1 CLAUDE ROAD, DRUMCONDRA, DUBLIN 9",0,0
"1 Palmerstown Park, Palmerstown",53.3511167,-6.3791214
"10 GLIN RD, DUBLIN 17, DUBLIN",53.4020707,-6.2053385
"11 LIFFEY ST, SOUTH INCHICORE, DUBLIN",0,0
"125 OLD DISTILLERY, CUCKOO LANE, DUBLIN 7",0,0
"125 RUTLAND GROVE, CRUMLIN, DUBLIN 12",0,0
"12A ORCHARD MANOR, SHANAGARRY, CO CORK",0,0
"13 Ardcahon Close, Coolkellure, Lehenghbeg",0,0
"13 THE OLD INFRIMARY, ST JOHNS HILL, WATERFORD",0,0
"139 ST COLUMBANUS RD, DUBLIN 14, DUBLIN",53.30479425,-6.25069605
"14 Castle Manor, Racecourse Road",0,0
"145 COOLAMBER PARK, KNOCKLYON, DUBLIN 16",53.2874341,-6.3122221
"15 WOOD ROAD, JOHN PAUL ESTATE, KILRUSH",0,0
"16 BARR NA H'AILLE, CLAREMORRIS, MAYO",0,0
"17 CLONEEN, CASTLECOMER, KILKENNY",52.8439786,-7.144075118578581
"17 THE BRAMBLES, SKERRIES, DUBLIN",53.577399400000004,-6.118455062837841
"171 THE SWEEPSTAKES, BALLSBRIDGE PARK, BALLSBRIDGE DUBLIN 4",0,0
"19 Brandon Square, Waterville, Blanchardstown",53.3933372,-6.3649027
"197 THE COMPASS BUILDING, SEABOURNE VIEW, GREYSTONES",0,0
"20 CHURCH GARDENS, RATHMINES, DUBLIN 6",53.3215607,-6.2645566
"22 BRACKLIN PARK, EDGEWORTHSTOWN, CO LONGFORD",53.7033608,-7.6146734
"22 FELTHAM HALL, BLACKBOG RD, CARLOW",0,0
"22 ST BRIGIDS RD, ARTANE, DUBLIN 5",0,0
"24 PINE GROVE, WOODLANDS PARK, MOYCULLEN",0,0
"25 FAIRGREEN PARK, MULLAGH, CAVAN",0,0
"27 GLENBEG POINT, ARDAMINE, WEXFORD",52.626517,-6.23398049377028
"27 GRENVILLE LANE, DUBLIN 1",53.3557527,-6.2593282
"27 RATHEVAN CLOSE, BORRIS RD, PORTLAOIS",0,0
"28 Station Lane, Swellan, Cavan",0,0
"29 INISH HOUSE, GOLDEN ISLAND, ATHLONE",0,0
"3 BANK SQUARE APT, BINDON LANE, ENNIS",0,0
"3 McGowan Terrace, Brownstown",0,0
"30 BRUACH NA HABHAINN, QUIN RD, ENNIS",0,0
"35 BALLINTEER GARDENS, BALLINTEER, DUBLIN 16",53.2796753,-6.246415518345865
"35 Miltown Gate, Burgage Mor, Blessington",0,0
"350 LE FANU RD, BALLYFERMOT, DUBLIN 10",0,0
"36 CHAPELWOOD, KILMUCKRIDGE, WEXFORD",0,0
"4 Castlegate Rise, Adamstown",0,0
"42 BEWLEY ST, NEW ROSS, WEXFORD",52.3941092,-6.9404083
"43 GREYGATES, MOUNT MERRION, CO DUBLIN",53.301504,-6.2071979
"46A  Grove Park, Rathmines",53.3291706,-6.2674353
"47 RIALTO COTTAGES, RIALTO, DUBLIN 8",0,0
"5 Palmer Road, Rush",53.532581,-6.098585
"5 SAMPHIRE TERRACE, FENIT, TRALEE",52.2708475,-9.8817151
