address,lon,lat
"13 Carman's Court, Carman's Hall",0,0
"13 Larkfield Grove, Harolds Cross",0,0
"138 Dooradoyle Park, Dooradoyle Road, Limerick",52.6361651,-8.64746993477874
"143 Howth Road, Clontarf",53.3715146,-6.2025694
"152 Millbrook Avenue, Kilbarrack",53.3920668,-6.168664
"16 Captain's Avenue, Crumlin",53.3180968,-6.3097396
"169 Killester Avenue, Killester",53.3727669,-6.2049686
"178 Beechgrove Lawns, Monaghan",0,0
"18 Belfield Abbey, Boreenmanna Road, Cork",0,0
"19A Knocknarea Avenue, Drimnagh",0,0
"204 Roebuck Castle, Clonskeagh",53.3011787,-6.223368760784284
"22 Glencairn Green, The Gallops, Leopardstown",0,0
"23 Mayfield Road, Terenure, Dublin 6W",53.3115989,-6.2863009
"236 Beechdale, Dunboyne, County Meath",53.4145059,-6.4679093
"24 The Drive, Lakepoint Park, Mullingar",0,0
"25 Hughes Road South, Walkinstown",53.3221972,-6.3240188
"29 An Tuairin, Dublin Road, Tuam",0,0
"3 Cherryhill Avenue, Kells",53.7324521,-6.8792358
"3 EAGLE TERRACE, SORRENTO ROAD, DALKEY",0,0
"328  Carrick Road., Portlaw",52.2988202,-7.3104584
"36 The Fairways, Letterkenny",54.9782519,-7.7420196
"39 Brides Glen Park, Swords, Co Dublin",53.4689168,-6.236851303149642
"4 PARK LAWN, GRANGE RATH, DROGHEDA",0,0
"41 Brookfield Road, Kilmainham",0,0
"41 Offington Manor, Sutton",0,0
"42 Offington Manor, Sutton",0,0
"49 ARD NA GREINE, WATERFORD",52.2557388,-7.1270815
"5 Kilmacroy, Ballyfarnon",0,0
"52 Cypress Grove Road, Templeogue, Dublin 6W",53.2991919,-6.309181010045405
"57 Floraville Avenue, Clondalkin",53.3199442,-6.3895844
"6 Mapel Avenue, Archerstown Wood, Ashbourne",0,0
"703 Goulyduff, Athy",52.9808018,-7.0285073
"72 Castleheath, Malahide, Dublin",53.4467915,-6.179353344359191
"72 Riverside Drive, Ballina",54.1234849,-9.1371467
